year,month,date,Open,High,Low,Close,Volume
1946,12,1946-12-15 17:34:17.142857088+00:00,15.120952288309732,15.120952288309732,15.120952288309732,15.120952288309732,0.0
1947,1,1947-01-17 06:05:27.272727296+00:00,15.215909047560258,15.215909047560258,15.215909047560258,15.215909047560258,0.0
1947,2,1947-02-15 21:25:15.789473664+00:00,15.780526311774002,15.780526311774002,15.780526311774002,15.780526311774002,0.0
1947,3,1947-03-16 10:42:51.428571392+00:00,15.156190418061756,15.156190418061756,15.156190418061756,15.156190418061756,0.0
1947,4,1947-04-16 01:25:42.857142912+00:00,14.601904778253465,14.601904778253465,14.601904778253465,14.601904778253465,0.0
1947,5,1947-05-15 13:08:34.285714304+00:00,14.322857130141486,14.322857130141486,14.322857130141486,14.322857130141486,0.0
1947,6,1947-06-15 09:42:51.428571392+00:00,14.84285713377453,14.84285713377453,14.84285713377453,14.84285713377453,0.0
1947,7,1947-07-16 17:05:27.272727296+00:00,15.767727375030518,15.767727375030518,15.767727375030518,15.767727375030518,0.0
1947,8,1947-08-15 22:17:08.571428608+00:00,15.456666719345819,15.456666719345819,15.456666719345819,15.456666719345819,0.0
1947,9,1947-09-15 18:57:08.571428608+00:00,15.063333329700288,15.063333329700288,15.063333329700288,15.063333329700288,0.0
1947,10,1947-10-16 17:00:00+00:00,15.44954538345337,15.44954538345337,15.44954538345337,15.44954538345337,0.0
1947,11,1947-11-15 23:21:10.588235264+00:00,15.270588201635023,15.270588201635023,15.270588201635023,15.270588201635023,0.0
1947,12,1947-12-15 10:27:16.363636352+00:00,15.031818129799582,15.031818129799582,15.031818129799582,15.031818129799582,0.0
1948,1,1948-01-16 23:17:08.571428608+00:00,14.83238088516962,14.83238088516962,14.83238088516962,14.83238088516962,0.0
1948,2,1948-02-14 09:00:00+00:00,14.096666706932915,14.096666706932915,14.096666706932915,14.096666706932915,0.0
1948,3,1948-03-15 09:21:49.090909056+00:00,14.284545334902676,14.284545334902676,14.284545334902676,14.284545334902676,0.0
1948,4,1948-04-16 05:51:49.090909056+00:00,15.399090896953236,15.399090896953236,15.399090896953236,15.399090896953236,0.0
1948,5,1948-05-15 16:00:00+00:00,16.171500158309936,16.171500158309936,16.171500158309936,16.171500158309936,0.0
1948,6,1948-06-15 11:38:10.909090944+00:00,16.824545426802203,16.824545426802203,16.824545426802203,16.824545426802203,0.0
1948,7,1948-07-16 17:42:51.428571392+00:00,16.421428680419922,16.421428680419922,16.421428680419922,16.421428680419922,0.0
1948,8,1948-08-16 02:54:32.727272704+00:00,15.939545501362193,15.939545501362193,15.939545501362193,15.939545501362193,0.0
1948,9,1948-09-16 07:37:08.571428608+00:00,15.757619040352958,15.757619040352958,15.757619040352958,15.757619040352958,0.0
1948,10,1948-10-16 03:48:00+00:00,16.18700008392334,16.18700008392334,16.18700008392334,16.18700008392334,0.0
1948,11,1948-11-15 12:34:44.210526336+00:00,15.306842201634458,15.306842201634458,15.306842201634458,15.306842201634458,0.0
1948,12,1948-12-16 13:20:52.173913088+00:00,15.183478148087211,15.183478148087211,15.183478148087211,15.183478148087211,0.0
1949,1,1949-01-16 10:42:51.428571392+00:00,15.324761890229725,15.324761890229725,15.324761890229725,15.324761890229725,0.0
1949,2,1949-02-13 16:22:06.315789440+00:00,14.78157891725239,14.78157891725239,14.78157891725239,14.78157891725239,0.0
1949,3,1949-03-16 05:00:00+00:00,14.910869598388672,14.910869598388672,14.910869598388672,14.910869598388672,0.0
1949,4,1949-04-15 23:57:00+00:00,14.890000009536744,14.890000009536744,14.890000009536744,14.890000009536744,0.0
1949,5,1949-05-15 10:51:25.714285696+00:00,14.766666730244955,14.766666730244955,14.766666730244955,14.766666730244955,0.0
1949,6,1949-06-15 20:21:49.090909056+00:00,13.966818245974453,13.966818245974453,13.966818245974453,13.966818245974453,0.0
1949,7,1949-07-16 12:24:00+00:00,14.76200008392334,14.76200008392334,14.76200008392334,14.76200008392334,0.0
1949,8,1949-08-15 19:39:07.826086912+00:00,15.28782608198083,15.28782608198083,15.28782608198083,15.28782608198083,0.0
1949,9,1949-09-16 17:57:08.571428608+00:00,15.486666543143135,15.486666543143135,15.486666543143135,15.486666543143135,0.0
1949,10,1949-10-16 15:48:00+00:00,15.89500002861023,15.89500002861023,15.89500002861023,15.89500002861023,0.0
1949,11,1949-11-15 16:22:06.315789440+00:00,16.098421046608372,16.098421046608372,16.098421046608372,16.098421046608372,0.0
1949,12,1949-12-15 18:42:51.428571392+00:00,16.539523805890763,16.539523805890763,16.539523805890763,16.539523805890763,0.0
1950,1,1950-01-16 19:51:25.714285696+00:00,16.875714347476052,16.875714347476052,16.875714347476052,16.875714347476052,1846190.4761904762
1950,2,1950-02-14 03:40:00+00:00,17.192777633666992,17.192777633666992,17.192777633666992,17.192777633666992,1677777.7777777778
1950,3,1950-03-16 13:20:52.173913088+00:00,17.346521875132684,17.346521875132684,17.346521875132684,17.346521875132684,1628260.8695652173
1950,4,1950-04-16 03:44:12.631579008+00:00,17.84526302939967,17.84526302939967,17.84526302939967,17.84526302939967,2243684.210526316
1950,5,1950-05-15 04:00:00+00:00,18.434545690363105,18.434545690363105,18.434545690363105,18.434545690363105,1919545.4545454546
1950,6,1950-06-16 05:05:27.272727296+00:00,18.73681822690097,18.73681822690097,18.73681822690097,18.73681822690097,2075454.5454545454
1950,7,1950-07-17 00:24:00+00:00,17.38400011062622,17.38400011062622,17.38400011062622,17.38400011062622,2228500.0
1950,8,1950-08-16 04:00:00+00:00,18.433043770168137,18.433043770168137,18.433043770168137,18.433043770168137,1691304.347826087
1950,9,1950-09-16 12:39:00+00:00,19.084500217437743,19.084500217437743,19.084500217437743,19.084500217437743,1929500.0
1950,10,1950-10-16 08:25:42.857142912+00:00,19.859523864019486,19.859523864019486,19.859523864019486,19.859523864019486,2151904.761904762
1950,11,1950-11-15 23:00:00+00:00,19.798500061035156,19.798500061035156,19.798500061035156,19.798500061035156,2042000.0
1950,12,1950-12-15 12:12:00+00:00,19.74549980163574,19.74549980163574,19.74549980163574,19.74549980163574,2763500.0
1951,1,1951-01-16 12:38:10.909090944+00:00,21.204545627940785,21.204545627940785,21.204545627940785,21.204545627940785,2973636.3636363638
1951,2,1951-02-14 15:40:00+00:00,21.97888904147678,21.97888904147678,21.97888904147678,21.97888904147678,2070000.0
1951,3,1951-03-15 22:08:34.285714304+00:00,21.617619287400018,21.617619287400018,21.617619287400018,21.617619287400018,1544285.7142857143
1951,4,1951-04-15 10:40:00+00:00,21.884761810302734,21.884761810302734,21.884761810302734,21.884761810302734,1511904.761904762
1951,5,1951-05-15 12:43:38.181818240+00:00,21.93818187713623,21.93818187713623,21.93818187713623,21.93818187713623,1644090.9090909092
1951,6,1951-06-15 22:17:08.571428608+00:00,21.54619044349307,21.54619044349307,21.54619044349307,21.54619044349307,1724761.9047619049
1951,7,1951-07-16 16:34:17.142857088+00:00,21.931904474894207,21.931904474894207,21.931904474894207,21.931904474894207,1332857.142857143
1951,8,1951-08-16 12:20:52.173913088+00:00,22.89217409880265,22.89217409880265,22.89217409880265,22.89217409880265,1462173.9130434783
1951,9,1951-09-16 07:47:22.105263104+00:00,23.484210566470498,23.484210566470498,23.484210566470498,23.484210566470498,1916842.105263158
1951,10,1951-10-16 00:38:10.909090880+00:00,23.36772736636075,23.36772736636075,23.36772736636075,23.36772736636075,1784090.9090909092
1951,11,1951-11-16 16:22:06.315789504+00:00,22.71368418241802,22.71368418241802,22.71368418241802,22.71368418241802,1241052.6315789474
1951,12,1951-12-16 00:12:00+00:00,23.42150001525879,23.42150001525879,23.42150001525879,23.42150001525879,1378000.0
1952,1,1952-01-16 21:21:49.090909120+00:00,24.181363452564586,24.181363452564586,24.181363452564586,24.181363452564586,1569090.9090909092
1952,2,1952-02-15 20:09:28.421052608+00:00,23.69894760533383,23.69894760533383,23.69894760533383,23.69894760533383,1325263.1578947369
1952,3,1952-03-16 10:42:51.428571456+00:00,23.810000192551385,23.810000192551385,23.810000192551385,23.810000192551385,1265714.2857142857
1952,4,1952-04-15 17:25:42.857142848+00:00,23.73190489269438,23.73190489269438,23.73190489269438,23.73190489269438,1288571.4285714286
1952,5,1952-05-15 13:08:34.285714304+00:00,23.73285720461891,23.73285720461891,23.73285720461891,23.73285720461891,1069047.619047619
1952,6,1952-06-15 09:42:51.428571456+00:00,24.38095238095238,24.38095238095238,24.38095238095238,24.38095238095238,1215714.2857142857
1952,7,1952-07-16 17:05:27.272727296+00:00,25.079545454545453,25.079545454545453,25.079545454545453,25.079545454545453,1095454.5454545454
1952,8,1952-08-15 22:17:08.571428544+00:00,25.18238113040016,25.18238113040016,25.18238113040016,25.18238113040016,994761.9047619047
1952,9,1952-09-15 18:57:08.571428544+00:00,24.781904856363933,24.781904856363933,24.781904856363933,24.781904856363933,1147619.0476190476
1952,10,1952-10-16 17:00:00+00:00,24.255908966064453,24.255908966064453,24.255908966064453,24.255908966064453,1179090.9090909092
1952,11,1952-11-15 23:21:10.588235264+00:00,25.02941187690286,25.02941187690286,25.02941187690286,25.02941187690286,1777058.8235294118
1952,12,1952-12-15 10:27:16.363636352+00:00,26.039545492692426,26.039545492692426,26.039545492692426,26.039545492692426,1840000.0
1953,1,1953-01-16 23:17:08.571428544+00:00,26.180000032697404,26.180000032697404,26.180000032697404,26.180000032697404,1621904.761904762
1953,2,1953-02-14 09:00:00+00:00,25.897777769300674,25.897777769300674,25.897777769300674,25.897777769300674,1676111.111111111
1953,3,1953-03-16 03:54:32.727272704+00:00,25.992272897200152,25.992272897200152,25.992272897200152,25.992272897200152,1932272.7272727273
1953,4,1953-04-16 11:40:00+00:00,24.712380999610538,24.712380999610538,24.712380999610538,24.712380999610538,1636666.6666666667
1953,5,1953-05-15 22:17:08.571428544+00:00,24.83714285350981,24.83714285350981,24.83714285350981,24.83714285350981,1225238.0952380951
1953,6,1953-06-15 02:54:32.727272704+00:00,23.951818206093527,23.951818206093527,23.951818206093527,23.951818206093527,1185454.5454545454
1953,7,1953-07-16 12:20:52.173913024+00:00,24.2947825556216,24.2947825556216,24.2947825556216,24.2947825556216,966956.5217391305
1953,8,1953-08-16 09:42:51.428571456+00:00,24.389523914882115,24.389523914882115,24.389523914882115,24.389523914882115,1137619.0476190476
1953,9,1953-09-15 21:17:08.571428544+00:00,23.269047510056268,23.269047510056268,23.269047510056268,23.269047510056268,1292857.142857143
1953,10,1953-10-16 10:42:51.428571456+00:00,23.96666672116234,23.96666672116234,23.96666672116234,23.96666672116234,1224285.7142857143
1953,11,1953-11-15 18:20:00+00:00,24.500555674235027,24.500555674235027,24.500555674235027,24.500555674235027,1480000.0
1953,12,1953-12-15 19:10:54.545454528+00:00,24.827272761951793,24.827272761951793,24.827272761951793,24.827272761951793,1643181.8181818181
1954,1,1954-01-16 17:00:00+00:00,25.46150016784668,25.46150016784668,25.46150016784668,25.46150016784668,1671000.0
1954,2,1954-02-13 06:15:47.368421056+00:00,26.018421072708932,26.018421072708932,26.018421072708932,26.018421072708932,1750526.3157894737
1954,3,1954-03-15 20:39:07.826086976+00:00,26.571739196777344,26.571739196777344,26.571739196777344,26.571739196777344,1915217.391304348
1954,4,1954-04-16 05:54:17.142857152+00:00,27.615238008045015,27.615238008045015,27.615238008045015,27.615238008045015,2071428.5714285714
1954,5,1954-05-15 16:00:00+00:00,28.73449993133545,28.73449993133545,28.73449993133545,28.73449993133545,2095000.0
1954,6,1954-06-15 11:38:10.909090880+00:00,28.960909149863504,28.960909149863504,28.960909149863504,28.960909149863504,1919545.4545454546
1954,7,1954-07-16 17:42:51.428571456+00:00,30.1266667502267,30.1266667502267,30.1266667502267,30.1266667502267,2468571.4285714286
1954,8,1954-08-16 02:54:32.727272704+00:00,30.729545419866387,30.729545419866387,30.729545419866387,30.729545419866387,2586363.6363636362
1954,9,1954-09-16 07:37:08.571428544+00:00,31.454762050083705,31.454762050083705,31.454762050083705,31.454762050083705,1962857.142857143
1954,10,1954-10-15 23:17:08.571428544+00:00,32.17666644141788,32.17666644141788,32.17666644141788,32.17666644141788,2103333.3333333335
1954,11,1954-11-15 07:24:00+00:00,33.44200038909912,33.44200038909912,33.44200038909912,33.44200038909912,3150500.0
1954,12,1954-12-16 05:00:00+00:00,35.008182005448774,35.008182005448774,35.008182005448774,35.008182005448774,3476363.6363636362
1955,1,1955-01-16 10:42:51.428571456+00:00,35.596190679641,35.596190679641,35.596190679641,35.596190679641,3554761.904761905
1955,2,1955-02-13 16:22:06.315789504+00:00,36.79105236655787,36.79105236655787,36.79105236655787,36.79105236655787,3200526.3157894737
1955,3,1955-03-16 05:00:00+00:00,36.50086975097656,36.50086975097656,36.50086975097656,36.50086975097656,2860000.0
1955,4,1955-04-16 08:21:00+00:00,37.75499992370605,37.75499992370605,37.75499992370605,37.75499992370605,2689500.0
1955,5,1955-05-15 10:51:25.714285696+00:00,37.602856953938804,37.602856953938804,37.602856953938804,37.602856953938804,2164285.714285714
1955,6,1955-06-15 20:21:49.090909120+00:00,39.87499930641868,39.87499930641868,39.87499930641868,39.87499930641868,2641818.1818181816
1955,7,1955-07-16 12:24:00+00:00,42.692000007629396,42.692000007629396,42.692000007629396,42.692000007629396,2423500.0
1955,8,1955-08-15 19:39:07.826086976+00:00,42.430000139319375,42.430000139319375,42.430000139319375,42.430000139319375,1817391.3043478262
1955,9,1955-09-16 17:42:51.428571456+00:00,44.34142848423549,44.34142848423549,44.34142848423549,44.34142848423549,2860952.380952381
1955,10,1955-10-16 09:45:42.857142848+00:00,42.123333703903924,42.123333703903924,42.123333703903924,42.123333703903924,2007142.857142857
1955,11,1955-11-15 11:00:00+00:00,44.94700031280517,44.94700031280517,44.94700031280517,44.94700031280517,2318000.0
1955,12,1955-12-15 18:42:51.428571456+00:00,45.39047622680664,45.39047622680664,45.39047622680664,45.39047622680664,2428095.238095238
1956,1,1956-01-16 19:51:25.714285696+00:00,44.145238058907644,44.145238058907644,44.145238058907644,44.145238058907644,2245714.285714286
1956,2,1956-02-14 20:36:00+00:00,44.430000114440915,44.430000114440915,44.430000114440915,44.430000114440915,2318500.0
1956,3,1956-03-15 14:08:34.285714304+00:00,47.48714301699684,47.48714301699684,47.48714301699684,47.48714301699684,2871904.761904762
1956,4,1956-04-15 10:40:00+00:00,48.0519049508231,48.0519049508231,48.0519049508231,48.0519049508231,2576190.476190476
1956,5,1956-05-15 12:43:38.181818176+00:00,46.53727236661044,46.53727236661044,46.53727236661044,46.53727236661044,2418636.3636363638
1956,6,1956-06-15 22:17:08.571428544+00:00,46.26857158115932,46.26857158115932,46.26857158115932,46.26857158115932,1770476.1904761905
1956,7,1956-07-16 16:34:17.142857152+00:00,48.77809542701358,48.77809542701358,48.77809542701358,48.77809542701358,2173809.523809524
1956,8,1956-08-16 12:20:52.173913024+00:00,48.46130420850671,48.46130420850671,48.46130420850671,48.46130420850671,1932608.6956521738
1956,9,1956-09-16 07:47:22.105263168+00:00,46.786842145417864,46.786842145417864,46.786842145417864,46.786842145417864,1958947.3684210526
1956,10,1956-10-15 19:46:57.391304320+00:00,46.24304365075153,46.24304365075153,46.24304365075153,46.24304365075153,1752173.9130434783
1956,11,1956-11-16 11:00:00+00:00,45.75850009918213,45.75850009918213,45.75850009918213,45.75850009918213,2177500.0
1956,12,1956-12-15 13:50:31.578947392+00:00,46.443684226588196,46.443684226588196,46.443684226588196,46.443684226588196,2438421.052631579
1957,1,1957-01-16 21:21:49.090909120+00:00,45.42499993064187,45.42499993064187,45.42499993064187,45.42499993064187,2188181.8181818184
1957,2,1957-02-14 22:41:03.157894720+00:00,43.46631562082391,43.46631562082391,43.46631562082391,43.46631562082391,1975263.1578947369
1957,3,1957-03-15 23:17:08.571428544+00:00,44.02619062151228,44.02619062151228,44.02619062151228,44.02619062151228,1696190.4761904762
1957,4,1957-04-14 23:11:25.714285696+00:00,45.0471431187221,45.0471431187221,45.0471431187221,45.0471431187221,2299523.8095238097
1957,5,1957-05-15 21:27:16.363636352+00:00,46.779545697298914,46.779545697298914,46.779545697298914,46.779545697298914,2389090.909090909
1957,6,1957-06-15 16:00:00+00:00,47.598999977111816,47.598999977111816,47.598999977111816,47.598999977111816,2173500.0
1957,7,1957-07-16 08:21:49.090909120+00:00,48.51681865345348,48.51681865345348,48.51681865345348,48.51681865345348,2192272.727272727
1957,8,1957-08-16 05:05:27.272727296+00:00,45.834999951449305,45.834999951449305,45.834999951449305,45.834999951449305,1881363.6363636365
1957,9,1957-09-16 01:36:00+00:00,44.01049938201904,44.01049938201904,44.01049938201904,44.01049938201904,1844500.0
1957,10,1957-10-16 04:10:26.086956544+00:00,41.235652260158375,41.235652260158375,41.235652260158375,41.235652260158375,2780869.565217391
1957,11,1957-11-15 21:25:15.789473664+00:00,40.34736793919613,40.34736793919613,40.34736793919613,40.34736793919613,2536842.1052631577
1957,12,1957-12-15 17:34:17.142857152+00:00,40.325714111328125,40.325714111328125,40.325714111328125,40.325714111328125,2592380.9523809524
1958,1,1958-01-17 06:05:27.272727296+00:00,41.12272748080167,41.12272748080167,41.12272748080167,41.12272748080167,2265000.0
1958,2,1958-02-15 17:00:00+00:00,41.26149997711182,41.26149997711182,41.26149997711182,41.26149997711182,2009500.0
1958,3,1958-03-16 10:42:51.428571456+00:00,42.10857118879046,42.10857118879046,42.10857118879046,42.10857118879046,2222857.1428571427
1958,4,1958-04-16 01:25:42.857142848+00:00,42.33523813883463,42.33523813883463,42.33523813883463,42.33523813883463,2393809.523809524
1958,5,1958-05-15 13:08:34.285714304+00:00,43.70761889503116,43.70761889503116,43.70761889503116,43.70761889503116,2576190.476190476
1958,6,1958-06-15 09:42:51.428571456+00:00,44.73857153029669,44.73857153029669,44.73857153029669,44.73857153029669,2695714.285714286
1958,7,1958-07-16 17:05:27.272727296+00:00,45.9750002080744,45.9750002080744,45.9750002080744,45.9750002080744,3155909.090909091
1958,8,1958-08-15 22:17:08.571428544+00:00,47.701428731282554,47.701428731282554,47.701428731282554,47.701428731282554,2966666.6666666665
1958,9,1958-09-15 18:51:25.714285696+00:00,48.97428567068918,48.97428567068918,48.97428567068918,48.97428567068918,3425714.285714286
1958,10,1958-10-16 12:33:54.782608704+00:00,50.95999991375467,50.95999991375467,50.95999991375467,50.95999991375467,4131304.347826087
1958,11,1958-11-15 17:00:00+00:00,52.540555742051865,52.540555742051865,52.540555742051865,52.540555742051865,4130555.5555555555
1958,12,1958-12-14 22:08:34.285714304+00:00,53.48571377708798,53.48571377708798,53.48571377708798,53.48571377708798,3616190.476190476
1959,1,1959-01-16 23:17:08.571428544+00:00,55.62047649565197,55.62047649565197,55.62047649565197,55.62047649565197,3963809.523809524
1959,2,1959-02-14 06:15:47.368421056+00:00,54.78842102853876,54.78842102853876,54.78842102853876,54.78842102853876,3462631.5789473685
1959,3,1959-03-15 15:17:08.571428544+00:00,56.148094903855096,56.148094903855096,56.148094903855096,56.148094903855096,3925238.095238095
1959,4,1959-04-15 21:10:54.545454528+00:00,57.09863558682528,57.09863558682528,57.09863558682528,57.09863558682528,3447272.727272727
1959,5,1959-05-15 22:17:08.571428544+00:00,57.99238114129929,57.99238114129929,57.99238114129929,57.99238114129929,3378571.4285714286
1959,6,1959-06-15 02:54:32.727272704+00:00,57.460454594005235,57.460454594005235,57.460454594005235,57.460454594005235,2923181.8181818184
1959,7,1959-07-17 02:54:32.727272704+00:00,59.735908855091445,59.735908855091445,59.735908855091445,59.735908855091445,3222727.272727273
1959,8,1959-08-16 09:42:51.428571456+00:00,59.4009522937593,59.4009522937593,59.4009522937593,59.4009522937593,2430952.380952381
1959,9,1959-09-15 21:08:34.285714304+00:00,57.05952380952381,57.05952380952381,57.05952380952381,57.05952380952381,2738095.238095238
1959,10,1959-10-16 05:19:05.454545472+00:00,57.0018178766424,57.0018178766424,57.0018178766424,57.0018178766424,2787727.272727273
1959,11,1959-11-15 12:34:44.210526336+00:00,57.23315771002518,57.23315771002518,57.23315771002518,57.23315771002518,3394736.8421052634
1959,12,1959-12-15 19:10:54.545454528+00:00,59.05499995838512,59.05499995838512,59.05499995838512,59.05499995838512,3282272.727272727
1960,1,1960-01-16 17:00:00+00:00,58.0290002822876,58.0290002822876,58.0290002822876,58.0290002822876,3196000.0
1960,2,1960-02-14 01:24:00+00:00,55.77499980926514,55.77499980926514,55.77499980926514,55.77499980926514,3025000.0
1960,3,1960-03-16 05:00:00+00:00,55.01521749081819,55.01521749081819,55.01521749081819,55.01521749081819,2856956.5217391304
1960,4,1960-04-15 23:57:00+00:00,55.69999980926514,55.69999980926514,55.69999980926514,55.69999980926514,2865000.0
1960,5,1960-05-15 10:51:25.714285696+00:00,55.21523793538412,55.21523793538412,55.21523793538412,55.21523793538412,3275714.285714286
1960,6,1960-06-15 20:21:49.090909120+00:00,57.26318168640137,57.26318168640137,57.26318168640137,57.26318168640137,3476363.6363636362
1960,7,1960-07-16 12:24:00+00:00,55.839999771118165,55.839999771118165,55.839999771118165,55.839999771118165,2693000.0
1960,8,1960-08-15 19:39:07.826086976+00:00,56.50521717900815,56.50521717900815,56.50521717900815,56.50521717900815,2840434.782608696
1960,9,1960-09-16 17:42:51.428571456+00:00,54.802857535226,54.802857535226,54.802857535226,54.802857535226,2897142.8571428573
1960,10,1960-10-16 09:45:42.857142848+00:00,53.743333544049946,53.743333544049946,53.743333544049946,53.743333544049946,2589047.619047619
1960,11,1960-11-15 11:00:00+00:00,55.48500022888184,55.48500022888184,55.48500022888184,55.48500022888184,3100500.0
1960,12,1960-12-15 18:42:51.428571424+00:00,56.8000001453218,56.8000001453218,56.8000001453218,56.8000001453218,3682380.9523809524
1961,1,1961-01-16 19:51:25.714285728+00:00,59.72619065784273,59.72619065784273,59.72619065784273,59.72619065784273,4238571.428571428
1961,2,1961-02-14 02:28:25.263157888+00:00,62.172631313926296,62.172631313926296,62.172631313926296,62.172631313926296,4880526.315789473
1961,3,1961-03-15 21:21:49.090909088+00:00,64.08909034729004,64.08909034729004,64.08909034729004,64.08909034729004,5229545.454545454
1961,4,1961-04-15 17:00:00+00:00,65.93400001525879,65.93400001525879,65.93400001525879,65.93400001525879,5088000.0
1961,5,1961-05-14 12:00:00+00:00,66.4990477789016,66.4990477789016,66.4990477789016,66.4990477789016,4616190.476190476
1961,6,1961-06-16 05:05:27.272727264+00:00,65.57500076293945,65.57500076293945,65.57500076293945,65.57500076293945,3322272.727272727
1961,7,1961-07-17 00:24:00+00:00,65.43849983215333,65.43849983215333,65.43849983215333,65.43849983215333,3042000.0
1961,8,1961-08-16 04:00:00+00:00,67.78956537661345,67.78956537661345,67.78956537661345,67.78956537661345,3543043.4782608696
1961,9,1961-09-16 12:24:00+00:00,67.22799987792969,67.22799987792969,67.22799987792969,67.22799987792969,3191000.0
1961,10,1961-10-16 03:00:00+00:00,67.92909067327327,67.92909067327327,67.92909067327327,67.92909067327327,3317272.727272727
1961,11,1961-11-15 23:00:00+00:00,71.07649993896484,71.07649993896484,71.07649993896484,71.07649993896484,4388500.0
1961,12,1961-12-15 12:12:00+00:00,71.74100074768066,71.74100074768066,71.74100074768066,71.74100074768066,4119000.0
1962,1,1962-01-16 12:38:10.909090912+00:00,0.0,69.71000012484464,68.60409095070578,69.06772717562589,3672272.727272727
1962,2,1962-02-14 12:34:44.210526304+00:00,0.0,70.62631546823602,69.7689478020919,70.22157889918277,3480526.3157894737
1962,3,1962-03-16 06:05:27.272727264+00:00,0.0,70.68045425415039,69.91863701560281,70.29181879216975,3110909.090909091
1962,4,1962-04-15 04:57:00+00:00,0.0,68.68450050354004,67.67649955749512,68.05749969482422,3262000.0
1962,5,1962-05-15 12:43:38.181818176+00:00,0.0,63.88363630121405,62.227727023038,62.994544982910156,5046818.181818182
1962,6,1962-06-15 22:17:08.571428576+00:00,0.0,56.47190457298642,55.02476174490793,55.62857164655413,4769523.80952381
1962,7,1962-07-16 16:34:17.142857152+00:00,0.0,57.4004761832101,56.37571461995443,56.96952402024042,3531428.5714285714
1962,8,1962-08-16 12:20:52.173913056+00:00,0.0,58.89217409880265,58.088261148203976,58.52739101907481,3495652.1739130435
1962,9,1962-09-16 07:47:22.105263168+00:00,0.0,58.523684451454564,57.61789482518246,57.997895090203535,3310000.0
1962,10,1962-10-15 19:46:57.391304352+00:00,0.0,56.665652067764945,55.61695646203083,56.16826115483823,3421304.347826087
1962,11,1962-11-16 11:00:00+00:00,0.0,60.47150001525879,59.34699974060059,60.04349975585937,4801000.0
1962,12,1962-12-16 00:12:00+00:00,0.0,63.09650020599365,62.14899959564209,62.6144998550415,4043500.0
1963,1,1963-01-16 21:21:49.090909088+00:00,0.0,65.44318181818181,64.56909075650302,65.06227198514071,4635000.0
1963,2,1963-02-14 22:41:03.157894752+00:00,3.489999871504934,66.35526275634766,65.53631551642167,65.92263151469983,4164210.5263157897
1963,3,1963-03-15 23:17:08.571428576+00:00,0.0,66.05047607421875,65.27380988711403,65.67285737537202,3560000.0
1963,4,1963-04-15 07:11:25.714285728+00:00,0.0,69.13809567406064,68.23761967250279,68.75904700869606,5061428.571428572
1963,5,1963-05-15 21:27:16.363636352+00:00,0.0,70.56363608620383,69.72045516967773,70.13863650235263,4775909.090909091
1963,6,1963-06-15 16:00:00+00:00,3.4974998474121093,70.55749969482422,69.73899955749512,70.10900039672852,4529000.0
1963,7,1963-07-16 08:21:49.090909088+00:00,0.0,69.5390905900435,68.70590903542258,69.0722725608132,3468636.3636363638
1963,8,1963-08-16 05:05:27.272727264+00:00,0.0,71.3395451632413,70.52863623879172,70.98045453158292,4165909.090909091
1963,9,1963-09-16 01:36:00+00:00,0.0,73.37249984741212,72.4235008239746,72.84949989318848,5331000.0
1963,10,1963-10-16 04:10:26.086956512+00:00,0.0,73.45826090937075,72.50695568582286,73.02043516739555,5320000.0
1963,11,1963-11-15 09:00:00+00:00,8.152777777777779,73.26444413926866,72.16944461398654,72.62388865152995,5221666.666666667
1963,12,1963-12-15 17:34:17.142857152+00:00,0.0,74.61047690255302,73.6933328537714,74.17380959647042,4698095.238095238
1964,1,1964-01-17 06:05:27.272727264+00:00,0.0,76.955454046076,75.93636287342419,76.45227258855647,5300909.090909091
1964,2,1964-02-15 10:03:09.473684224+00:00,0.0,77.82684205707751,76.95157864219264,77.39000099583676,4637368.421052632
1964,3,1964-03-15 15:17:08.571428576+00:00,0.0,79.24190448579334,78.3490469796317,78.79952385312035,5417142.857142857
1964,4,1964-04-15 21:10:54.545454560+00:00,0.0,80.45772829922763,79.48454527421431,79.9368168223988,5613181.818181818
1964,5,1964-05-15 06:24:00+00:00,4.05,81.22050018310547,80.27299995422364,80.7325008392334,4957500.0
1964,6,1964-06-15 02:54:32.727272736+00:00,0.0,80.74772713401101,79.78772770274769,80.2427267594771,4370454.545454546
1964,7,1964-07-17 02:54:32.727272736+00:00,0.0,83.66954560713334,82.73318169333719,83.22227235273881,4663181.818181818
1964,8,1964-08-16 09:42:51.428571424+00:00,0.0,82.51333363850911,81.57952335902623,82.0,3918095.238095238
1964,9,1964-09-15 21:08:34.285714272+00:00,0.0,83.86381022135417,82.92809440976097,83.4085715157645,5227142.857142857
1964,10,1964-10-16 05:19:05.454545440+00:00,0.0,85.30499995838512,84.3968179876154,84.84863697398792,4843181.818181818
1964,11,1964-11-15 12:34:44.210526304+00:00,0.0,85.95421198794716,84.94210614656147,85.43842195209704,4928421.052631579
1964,12,1964-12-15 19:10:54.545454560+00:00,3.834090839732777,84.47909060391513,83.53954523259944,83.9600004716353,4727727.2727272725
1965,1,1965-01-16 17:00:00+00:00,0.0,86.59099884033203,85.62449951171875,86.116499710083,5456500.0
1965,2,1965-02-13 06:15:47.368421056+00:00,0.0,87.29210542377673,86.23052576968544,86.74684143066406,5909473.684210527
1965,3,1965-03-15 20:39:07.826086944+00:00,0.0,87.3739133088485,86.39782548987347,86.83391272503397,5427391.304347826
